Invoice,CustomerID,Country,InvoiceDateOnly,Revenue,Quantity
561064,18109.0,United Kingdom,2011-07-24,136.60000000000002,17
561065,14180.0,United Kingdom,2011-07-24,101.05,15
561066,16710.0,United Kingdom,2011-07-24,206.25,296
561067,14397.0,United Kingdom,2011-07-24,99.96,84
561068,13116.0,United Kingdom,2011-07-24,501.14,291
561070,16782.0,United Kingdom,2011-07-24,136.65,57
561071,14057.0,United Kingdom,2011-07-24,440.26,328
561072,14019.0,United Kingdom,2011-07-24,384.29,233
561073,13408.0,United Kingdom,2011-07-24,1104.31,589
561074,13037.0,United Kingdom,2011-07-24,303.75,137
561075,16458.0,United Kingdom,2011-07-24,185.0,116
561076,17696.0,United Kingdom,2011-07-24,402.08000000000004,152
561077,17649.0,United Kingdom,2011-07-24,868.49,399
561078,16178.0,United Kingdom,2011-07-24,197.9,94
561079,13956.0,United Kingdom,2011-07-24,385.75,249
561081,13230.0,United Kingdom,2011-07-24,148.96,108
561082,13230.0,United Kingdom,2011-07-24,5.04,12
561084,14948.0,United Kingdom,2011-07-25,265.27,281
561085,14367.0,United Kingdom,2011-07-25,929.53,551
561087,15144.0,United Kingdom,2011-07-25,261.41999999999996,214
561088,15144.0,United Kingdom,2011-07-25,62.400000000000006,30
561089,17579.0,United Kingdom,2011-07-25,106.45000000000002,39
561092,17054.0,United Kingdom,2011-07-25,288.5,195
561093,12540.0,Spain,2011-07-25,1358.3899999999999,649
561094,12474.0,Germany,2011-07-25,513.64,410
561095,17040.0,United Kingdom,2011-07-25,449.73,181
561096,16099.0,United Kingdom,2011-07-25,273.8,156
561097,15981.0,United Kingdom,2011-07-25,397.2,196
561098,14194.0,United Kingdom,2011-07-25,558.49,193
561099,14100.0,United Kingdom,2011-07-25,191.95000000000002,63
561100,15289.0,United Kingdom,2011-07-25,322.53000000000003,435
561101,16013.0,United Kingdom,2011-07-25,241.92,336
561102,12412.0,Denmark,2011-07-25,376.24,241
561105,15218.0,United Kingdom,2011-07-25,414.25,195
561106,14246.0,United Kingdom,2011-07-25,520.23,267
561109,15218.0,United Kingdom,2011-07-25,298.2,212
561111,16422.0,United Kingdom,2011-07-25,734.0,376
561112,14606.0,United Kingdom,2011-07-25,124.44,34
561113,17841.0,United Kingdom,2011-07-25,816.3,833
561114,14775.0,United Kingdom,2011-07-25,294.9,418
561115,17675.0,United Kingdom,2011-07-25,252.4,113
561116,13520.0,Switzerland,2011-07-25,856.0,411
561118,15781.0,United Kingdom,2011-07-25,127.95000000000002,37
561119,17719.0,United Kingdom,2011-07-25,233.51,71
561120,15835.0,United Kingdom,2011-07-25,187.20000000000002,90
561125,17364.0,United Kingdom,2011-07-25,531.96,254
561128,16249.0,United Kingdom,2011-07-25,331.74,197
561132,14344.0,United Kingdom,2011-07-25,126.75,105
561147,16841.0,United Kingdom,2011-07-25,317.82,674
561170,16027.0,United Kingdom,2011-07-25,150.85,195
561189,16557.0,United Kingdom,2011-07-25,101.15,13
561190,17631.0,United Kingdom,2011-07-25,113.95,93
561191,15129.0,United Kingdom,2011-07-25,299.4,228
561192,16033.0,United Kingdom,2011-07-25,441.14,163
561193,13296.0,United Kingdom,2011-07-25,87.4,78
561194,13814.0,Germany,2011-07-25,617.54,332
561195,14796.0,United Kingdom,2011-07-25,564.03,572
561196,14342.0,United Kingdom,2011-07-25,110.14,74
561197,16364.0,United Kingdom,2011-07-25,346.3,114
561199,14970.0,United Kingdom,2011-07-25,337.5,50
561200,13695.0,United Kingdom,2011-07-25,95.28,49
561201,14692.0,United Kingdom,2011-07-25,111.25,36
561202,17705.0,United Kingdom,2011-07-25,135.0,114
561203,14232.0,United Kingdom,2011-07-25,311.76,316
561204,12836.0,United Kingdom,2011-07-25,451.13,155
561205,17693.0,United Kingdom,2011-07-25,200.47,231
561206,13110.0,United Kingdom,2011-07-25,302.71000000000004,67
561207,13110.0,United Kingdom,2011-07-25,7.040000000000001,2
561208,15372.0,United Kingdom,2011-07-25,2007.3999999999999,2924
561216,14606.0,United Kingdom,2011-07-25,120.0,8
561219,18180.0,United Kingdom,2011-07-26,301.2,380
561220,17734.0,United Kingdom,2011-07-26,427.23,277
561221,15281.0,United Kingdom,2011-07-26,214.82,110
561222,13588.0,United Kingdom,2011-07-26,491.0,646
561223,15358.0,United Kingdom,2011-07-26,152.66,141
561224,13629.0,United Kingdom,2011-07-26,895.0,500
561226,15618.0,United Kingdom,2011-07-26,222.831,100
561228,12431.0,Australia,2011-07-26,118.8,72
561231,15855.0,United Kingdom,2011-07-26,237.55,151
561236,15159.0,United Kingdom,2011-07-26,908.46,810
561241,13930.0,United Kingdom,2011-07-26,210.0,210
561242,16258.0,United Kingdom,2011-07-26,1152.8,1323
561244,13865.0,United Kingdom,2011-07-26,100.82,54
561246,16951.0,United Kingdom,2011-07-26,208.96,240
561247,16592.0,United Kingdom,2011-07-26,668.39,581
561248,16592.0,United Kingdom,2011-07-26,24.96,48
561257,14911.0,EIRE,2011-07-26,396.77,252
561258,15513.0,United Kingdom,2011-07-26,1611.1100000000001,861
561259,12584.0,Italy,2011-07-26,147.1,22
561280,18211.0,United Kingdom,2011-07-26,130.79999999999998,96
561284,16818.0,United Kingdom,2011-07-26,87.96000000000001,67
561288,13379.0,United Kingdom,2011-07-26,136.29,166
561295,15311.0,United Kingdom,2011-07-26,1648.73,1057
561314,16266.0,United Kingdom,2011-07-26,161.9,114
561320,16942.0,United Kingdom,2011-07-26,191.89000000000001,103
561321,13668.0,United Kingdom,2011-07-26,162.06,50
561322,15203.0,United Kingdom,2011-07-26,301.98,426
561324,14414.0,United Kingdom,2011-07-26,295.64,468
561325,17596.0,United Kingdom,2011-07-26,449.87,770
561329,15044.0,United Kingdom,2011-07-26,154.21,48
561330,16019.0,United Kingdom,2011-07-26,462.75,309
561331,16809.0,United Kingdom,2011-07-26,127.61,95
561332,13492.0,Switzerland,2011-07-26,593.74,142
561334,15440.0,United Kingdom,2011-07-26,111.86,47
561352,18094.0,United Kingdom,2011-07-26,416.90000000000003,206
561353,18094.0,United Kingdom,2011-07-26,208.2,84
561355,13090.0,United Kingdom,2011-07-26,968.4,216
561356,14273.0,United Kingdom,2011-07-26,231.35,87
561359,17160.0,United Kingdom,2011-07-26,566.84,554
561360,16133.0,United Kingdom,2011-07-26,375.0,260
561363,17238.0,United Kingdom,2011-07-26,218.44,124
561366,15152.0,United Kingdom,2011-07-26,310.72,166
561368,14866.0,United Kingdom,2011-07-26,36.5,1
561378,17861.0,United Kingdom,2011-07-26,134.38,106
561381,17920.0,United Kingdom,2011-07-26,110.78,22
561382,16750.0,United Kingdom,2011-07-26,199.04,75
561383,13730.0,United Kingdom,2011-07-27,445.84999999999997,249
561384,13194.0,United Kingdom,2011-07-27,60.7,26
561385,15660.0,United Kingdom,2011-07-27,135.35999999999999,136
561386,15660.0,United Kingdom,2011-07-27,9.959999999999999,12
561387,13824.0,United Kingdom,2011-07-27,196.86,142
561388,12753.0,Japan,2011-07-27,3680.4,2208
561389,12971.0,United Kingdom,2011-07-27,411.08000000000004,128
561390,17068.0,United Kingdom,2011-07-27,239.0,125
561391,16628.0,United Kingdom,2011-07-27,410.63,234
561393,18241.0,United Kingdom,2011-07-27,165.0,108
561394,17315.0,United Kingdom,2011-07-27,144.8,48
561395,13999.0,United Kingdom,2011-07-27,358.7,166
561396,13458.0,United Kingdom,2011-07-27,794.58,512
561397,16532.0,United Kingdom,2011-07-27,2606.4,1056
561398,16767.0,United Kingdom,2011-07-27,618.5,502
561399,15125.0,United Kingdom,2011-07-27,1049.38,543
561430,15172.0,United Kingdom,2011-07-27,360.54,358
561453,13183.0,United Kingdom,2011-07-27,353.76,192
561455,15095.0,United Kingdom,2011-07-27,267.32,212
561462,14088.0,United Kingdom,2011-07-27,313.5,70
561463,14527.0,United Kingdom,2011-07-27,260.56,46
561465,16447.0,United Kingdom,2011-07-27,255.91,221
561466,17243.0,United Kingdom,2011-07-27,160.2,60
561467,14040.0,United Kingdom,2011-07-27,151.95,93
561468,12709.0,Germany,2011-07-27,440.7,227
561470,12523.0,France,2011-07-27,204.75,148
561471,14911.0,EIRE,2011-07-27,660.26,602
561472,14911.0,EIRE,2011-07-27,104.25,55
561473,15078.0,United Kingdom,2011-07-27,544.2,264
561474,14680.0,United Kingdom,2011-07-27,2688.27,1501
561485,17841.0,United Kingdom,2011-07-27,249.88,136
561488,16609.0,United Kingdom,2011-07-27,375.13,182
561502,14305.0,United Kingdom,2011-07-27,1044.2,581
561507,12397.0,Belgium,2011-07-27,1214.81,704
561508,16696.0,United Kingdom,2011-07-27,99.0,20
561511,15624.0,United Kingdom,2011-07-27,208.63000000000002,215
561512,14534.0,United Kingdom,2011-07-27,221.29,142
561514,14331.0,United Kingdom,2011-07-27,383.66,236
561517,18226.0,United Kingdom,2011-07-27,533.08,356
561518,15261.0,United Kingdom,2011-07-27,254.82,270
561519,17870.0,United Kingdom,2011-07-27,83.99,89
561520,17870.0,United Kingdom,2011-07-27,28.77,29
561521,17870.0,United Kingdom,2011-07-27,40.05,17
561522,17870.0,United Kingdom,2011-07-27,15.45,3
561528,13098.0,United Kingdom,2011-07-28,498.04,259
561529,13013.0,United Kingdom,2011-07-28,257.7,122
561530,16174.0,United Kingdom,2011-07-28,383.2,216
561531,14364.0,United Kingdom,2011-07-28,558.25,319
561532,15061.0,United Kingdom,2011-07-28,650.64,480
561533,16672.0,United Kingdom,2011-07-28,585.0,186
561534,14307.0,United Kingdom,2011-07-28,612.91,532
561535,15116.0,United Kingdom,2011-07-28,311.32,108
561537,13870.0,United Kingdom,2011-07-28,469.31000000000006,175
561542,15105.0,United Kingdom,2011-07-28,532.98,274
561544,16170.0,United Kingdom,2011-07-28,305.0,542
561570,14289.0,United Kingdom,2011-07-28,109.26,26
561583,13813.0,Germany,2011-07-28,385.14,177
561584,13534.0,United Kingdom,2011-07-28,307.35,161
561585,13728.0,United Kingdom,2011-07-28,141.15,99
561592,14560.0,United Kingdom,2011-07-28,73.8,8
561593,16003.0,United Kingdom,2011-07-28,39.2,14
561595,12853.0,United Kingdom,2011-07-28,897.8,436
561597,12853.0,United Kingdom,2011-07-28,126.6,32
561599,12853.0,United Kingdom,2011-07-28,47.7,6
561600,15861.0,United Kingdom,2011-07-28,407.52,315
561601,18151.0,United Kingdom,2011-07-28,340.8,244
561602,16951.0,United Kingdom,2011-07-28,15.0,12
561603,14855.0,United Kingdom,2011-07-28,306.35,129
561605,13925.0,United Kingdom,2011-07-28,380.12,212
561607,17389.0,United Kingdom,2011-07-28,513.3,66
561610,16076.0,United Kingdom,2011-07-28,325.46999999999997,309
561611,17975.0,United Kingdom,2011-07-28,249.38,89
561614,13871.0,United Kingdom,2011-07-28,633.07,286
561615,13319.0,United Kingdom,2011-07-28,358.64,170
561616,15023.0,United Kingdom,2011-07-28,357.7,136
561617,18237.0,United Kingdom,2011-07-28,323.38,166
561618,18172.0,United Kingdom,2011-07-28,263.32,164
561624,16969.0,United Kingdom,2011-07-28,81.6,352
561625,16843.0,United Kingdom,2011-07-28,1024.44,1704
561626,14898.0,United Kingdom,2011-07-28,380.25,431
561627,12453.0,Austria,2011-07-28,707.09,473
561629,12748.0,United Kingdom,2011-07-28,1.6800000000000002,12
561630,14527.0,United Kingdom,2011-07-28,23.5,5
561631,14911.0,EIRE,2011-07-28,624.22,363
561632,15639.0,United Kingdom,2011-07-28,425.32,323
561633,17949.0,United Kingdom,2011-07-28,10303.95,2565
561634,16912.0,United Kingdom,2011-07-28,65.4,44
561635,16912.0,United Kingdom,2011-07-28,327.32,68
561636,12910.0,United Kingdom,2011-07-28,344.4,176
561637,17949.0,United Kingdom,2011-07-28,428.4,168
561638,15118.0,United Kingdom,2011-07-28,244.8,1440
561641,15939.0,United Kingdom,2011-07-28,212.18,170
561642,17965.0,United Kingdom,2011-07-28,339.24,326
561643,15939.0,United Kingdom,2011-07-28,178.79999999999998,96
561644,16029.0,United Kingdom,2011-07-28,648.72,264
561645,14911.0,EIRE,2011-07-28,4345.1,2270
561646,16029.0,United Kingdom,2011-07-28,477.6,248
561647,13340.0,United Kingdom,2011-07-28,3301.38,1764
561648,15746.0,United Kingdom,2011-07-28,196.88,178
561650,15329.0,United Kingdom,2011-07-28,444.90000000000003,274
561653,14002.0,United Kingdom,2011-07-28,304.94,818
561654,14973.0,United Kingdom,2011-07-28,356.89,255
561655,18102.0,United Kingdom,2011-07-28,6591.6,1828
561656,17071.0,United Kingdom,2011-07-28,330.6,116
561657,17071.0,United Kingdom,2011-07-28,27.8,4
561658,12743.0,Unspecified,2011-07-28,344.8,204
561659,17450.0,United Kingdom,2011-07-28,3453.7200000000003,1180
561661,12743.0,Unspecified,2011-07-28,195.33,111
561662,12407.0,Belgium,2011-07-28,192.34,296
561664,15189.0,United Kingdom,2011-07-28,569.04,264
561669,12507.0,Spain,2011-07-28,811.9,664
561670,17373.0,United Kingdom,2011-07-28,142.05,111
561671,12830.0,United Kingdom,2011-07-28,1746.72,2064
561672,12830.0,United Kingdom,2011-07-28,587.52,576
561675,17483.0,United Kingdom,2011-07-28,119.64,48
561676,13468.0,United Kingdom,2011-07-28,106.8,52
561677,15311.0,United Kingdom,2011-07-28,112.56,60
561678,17931.0,United Kingdom,2011-07-28,111.16000000000001,85
561679,15245.0,United Kingdom,2011-07-28,778.12,550
561680,18268.0,United Kingdom,2011-07-28,25.5,2
561683,15518.0,United Kingdom,2011-07-28,1.95,1
561685,14315.0,United Kingdom,2011-07-28,367.4,210
561686,13148.0,United Kingdom,2011-07-29,505.25,257
561687,13148.0,United Kingdom,2011-07-29,14.850000000000001,3
561688,14407.0,United Kingdom,2011-07-29,310.07,196
561689,15942.0,United Kingdom,2011-07-29,337.44,232
561690,13875.0,United Kingdom,2011-07-29,356.92,251
561692,14143.0,United Kingdom,2011-07-29,115.8,30
561693,15120.0,United Kingdom,2011-07-29,358.82,296
561694,16147.0,United Kingdom,2011-07-29,375.0,246
561695,14005.0,United Kingdom,2011-07-29,365.1,354
561696,13277.0,United Kingdom,2011-07-29,75.9,46
561697,18127.0,United Kingdom,2011-07-29,139.6,28
561698,15974.0,United Kingdom,2011-07-29,492.28,226
561699,12971.0,United Kingdom,2011-07-29,152.4,60
561700,14738.0,United Kingdom,2011-07-29,231.96,132
561701,13102.0,United Kingdom,2011-07-29,234.12,204
561702,15149.0,United Kingdom,2011-07-29,520.8000000000001,128
561704,14606.0,United Kingdom,2011-07-29,109.72,42
561705,14735.0,United Kingdom,2011-07-29,295.02,162
561706,14735.0,United Kingdom,2011-07-29,177.6,70
561707,14735.0,United Kingdom,2011-07-29,15.0,12
561708,13575.0,United Kingdom,2011-07-29,130.2,80
561709,17790.0,United Kingdom,2011-07-29,148.21,99
561710,13827.0,United Kingdom,2011-07-29,188.01999999999998,63
561711,13414.0,United Kingdom,2011-07-29,532.8,368
561712,14499.0,United Kingdom,2011-07-29,244.94,118
561713,12901.0,United Kingdom,2011-07-29,689.27,473
561714,18081.0,United Kingdom,2011-07-29,113.25000000000001,31
561715,13102.0,United Kingdom,2011-07-29,308.02,278
561719,17519.0,United Kingdom,2011-07-29,331.90000000000003,330
561732,14511.0,United Kingdom,2011-07-29,138.16,72
561743,13089.0,United Kingdom,2011-07-29,221.8,116
561750,16945.0,United Kingdom,2011-07-29,308.71000000000004,158
561773,17841.0,United Kingdom,2011-07-29,182.55,88
561774,16729.0,United Kingdom,2011-07-29,325.63,204
561783,16062.0,United Kingdom,2011-07-29,199.96,317
561794,12921.0,United Kingdom,2011-07-29,462.91,340
561795,12716.0,France,2011-07-29,677.9,503
561796,13138.0,United Kingdom,2011-07-29,102.6,46
561797,13178.0,United Kingdom,2011-07-29,795.8000000000001,430
561798,14911.0,EIRE,2011-07-29,677.94,282
561799,15776.0,United Kingdom,2011-07-29,241.62,138
561800,13975.0,United Kingdom,2011-07-29,151.76,74
561801,12981.0,United Kingdom,2011-07-29,187.18,134
561802,12748.0,United Kingdom,2011-07-29,161.68,152
561803,17926.0,United Kingdom,2011-07-29,185.56,172
561804,14191.0,United Kingdom,2011-07-29,417.94,308
561806,12839.0,United Kingdom,2011-07-29,322.4,219
561807,17491.0,United Kingdom,2011-07-29,335.45,113
561808,13534.0,United Kingdom,2011-07-29,362.0,204
561809,16684.0,United Kingdom,2011-07-29,432.0,600
561811,13106.0,United Kingdom,2011-07-29,76.5,18
561813,13104.0,United Kingdom,2011-07-29,162.72,48
561814,14854.0,United Kingdom,2011-07-29,368.45,143
561815,14083.0,United Kingdom,2011-07-29,41.6,8
561816,16184.0,United Kingdom,2011-07-29,116.93,71
561817,12921.0,United Kingdom,2011-07-29,361.46000000000004,170
561818,16775.0,United Kingdom,2011-07-29,147.07,39
561819,13928.0,United Kingdom,2011-07-29,104.2,20
561857,13004.0,United Kingdom,2011-07-29,308.44,246
561858,18064.0,United Kingdom,2011-07-29,406.0,224
561859,17750.0,United Kingdom,2011-07-29,188.48999999999998,525
561860,17997.0,United Kingdom,2011-07-29,123.08,168
561861,16839.0,United Kingdom,2011-07-31,458.94,190
561862,15569.0,United Kingdom,2011-07-31,352.81,196
561863,17695.0,United Kingdom,2011-07-31,411.74,421
561864,13217.0,United Kingdom,2011-07-31,396.96000000000004,144
561865,15569.0,United Kingdom,2011-07-31,244.79999999999998,96
561866,14341.0,United Kingdom,2011-07-31,115.08,54
561867,16931.0,United Kingdom,2011-07-31,115.61,85
561868,16813.0,United Kingdom,2011-07-31,177.41,138
561869,16764.0,United Kingdom,2011-07-31,172.96,75
561870,14911.0,EIRE,2011-07-31,1056.11,1410
561871,13018.0,United Kingdom,2011-07-31,377.29,251
561872,13018.0,United Kingdom,2011-07-31,37.400000000000006,7
561873,13316.0,United Kingdom,2011-07-31,1912.7,2229
561874,16255.0,United Kingdom,2011-07-31,297.32,211
561875,14885.0,United Kingdom,2011-07-31,765.3199999999999,724
561876,14472.0,United Kingdom,2011-07-31,149.02,63
561877,16401.0,United Kingdom,2011-07-31,483.63,485
561878,17388.0,United Kingdom,2011-07-31,189.82999999999998,59
561879,13722.0,United Kingdom,2011-07-31,738.0600000000001,351
561880,13722.0,United Kingdom,2011-07-31,173.88,92
561881,16477.0,United Kingdom,2011-07-31,446.75,229
561882,13388.0,United Kingdom,2011-07-31,621.3,262
561883,13388.0,United Kingdom,2011-07-31,55.8,20
561884,15453.0,United Kingdom,2011-07-31,139.98,82
561885,15532.0,United Kingdom,2011-07-31,324.1,109
561887,14414.0,United Kingdom,2011-07-31,309.14,522
561888,14092.0,United Kingdom,2011-07-31,360.54,258
561889,15804.0,United Kingdom,2011-07-31,519.04,214
561890,12697.0,Sweden,2011-07-31,343.40999999999997,197
561891,15438.0,United Kingdom,2011-07-31,156.57999999999998,59
561893,12942.0,United Kingdom,2011-07-31,279.08,94
561894,14456.0,United Kingdom,2011-07-31,494.27,480
561895,12748.0,United Kingdom,2011-07-31,1.25,1
561896,15819.0,United Kingdom,2011-07-31,408.33,225
561897,17841.0,United Kingdom,2011-07-31,205.2,111
561898,12456.0,Switzerland,2011-07-31,1325.23,628
561899,17173.0,United Kingdom,2011-07-31,462.78,116
561900,16655.0,United Kingdom,2011-07-31,636.49,521
561901,14156.0,EIRE,2011-07-31,13464.26,5246
561902,17404.0,Sweden,2011-07-31,3633.58,2567
561903,17162.0,United Kingdom,2011-07-31,298.38,176
561904,17941.0,United Kingdom,2011-08-01,304.56,252
561905,14947.0,United Kingdom,2011-08-01,178.5,118
561906,12921.0,United Kingdom,2011-08-01,660.45,471
561907,14060.0,United Kingdom,2011-08-01,211.14000000000001,250
561908,14239.0,United Kingdom,2011-08-01,120.5,60
561909,15625.0,United Kingdom,2011-08-01,301.14,250
561910,17053.0,United Kingdom,2011-08-01,498.48,122
561911,12534.0,Germany,2011-08-01,1089.18,651
561912,13184.0,United Kingdom,2011-08-01,178.82,212
561913,13184.0,United Kingdom,2011-08-01,8.29,7
561914,17676.0,United Kingdom,2011-08-01,182.66,134
561915,14408.0,United Kingdom,2011-08-01,773.69,569
561916,15581.0,United Kingdom,2011-08-01,250.0,1
561917,16904.0,United Kingdom,2011-08-01,228.94,89
561922,13167.0,United Kingdom,2011-08-01,174.64,80
561923,14112.0,United Kingdom,2011-08-01,748.32,476
561925,16551.0,United Kingdom,2011-08-01,306.1,316
561926,12749.0,United Kingdom,2011-08-01,1866.43,812
561928,12749.0,United Kingdom,2011-08-01,29.700000000000003,6
561933,12949.0,United Kingdom,2011-08-01,678.47,434
561936,14403.0,United Kingdom,2011-08-01,204.0,16
561952,12949.0,United Kingdom,2011-08-01,59.39999999999999,28
561955,12949.0,United Kingdom,2011-08-01,35.1,18
561967,12844.0,United Kingdom,2011-08-01,174.88,77
561968,16332.0,United Kingdom,2011-08-01,221.5,72
561969,17757.0,United Kingdom,2011-08-01,206.69,153
561995,16133.0,United Kingdom,2011-08-01,306.02,383
562002,14567.0,United Kingdom,2011-08-01,800.76,172
562011,16745.0,United Kingdom,2011-08-01,422.07,207
562014,14341.0,United Kingdom,2011-08-01,321.29,237
562015,17615.0,United Kingdom,2011-08-01,57.3,30
562017,14937.0,Channel Islands,2011-08-01,759.56,172
562018,17282.0,United Kingdom,2011-08-01,687.0,916
562019,14709.0,United Kingdom,2011-08-01,457.6,220
562021,16172.0,United Kingdom,2011-08-01,249.0,136
562023,16814.0,United Kingdom,2011-08-01,258.75,131
562025,12828.0,United Kingdom,2011-08-01,227.0,84
562029,16182.0,United Kingdom,2011-08-01,2327.0,1300
562031,16984.0,United Kingdom,2011-08-01,3213.19,1594
562032,12347.0,Iceland,2011-08-02,584.9100000000001,277
562033,15410.0,United Kingdom,2011-08-02,340.74,146
562034,12449.0,Belgium,2011-08-02,777.95,267
562035,12627.0,Germany,2011-08-02,438.16,264
562036,15187.0,United Kingdom,2011-08-02,99.60000000000001,24
562037,13023.0,United Kingdom,2011-08-02,336.40000000000003,159
562038,12633.0,Germany,2011-08-02,219.2,137
562039,12593.0,France,2011-08-02,85.8,52
562040,17553.0,United Kingdom,2011-08-02,1487.6,1048
562042,13075.0,United Kingdom,2011-08-02,919.61,485
562043,15342.0,United Kingdom,2011-08-02,406.09,283
562044,16607.0,United Kingdom,2011-08-02,114.78,583
562045,12644.0,Germany,2011-08-02,477.91,325
562046,12378.0,Switzerland,2011-08-02,4008.62,2529
562047,17788.0,United Kingdom,2011-08-02,16.7,3
562049,14133.0,United Kingdom,2011-08-02,267.71999999999997,172
562050,14133.0,United Kingdom,2011-08-02,19.919999999999998,24
562053,16701.0,United Kingdom,2011-08-02,376.02,1126
562085,15228.0,United Kingdom,2011-08-02,970.58,486
562087,14606.0,United Kingdom,2011-08-02,124.11,66
562088,13094.0,United Kingdom,2011-08-02,228.96000000000004,216
562092,16133.0,United Kingdom,2011-08-02,457.86,278
562093,13777.0,United Kingdom,2011-08-02,326.22,138
562094,15024.0,United Kingdom,2011-08-02,69.6,48
562095,16712.0,United Kingdom,2011-08-02,168.05,145
562096,15311.0,United Kingdom,2011-08-02,188.69,221
562098,14315.0,United Kingdom,2011-08-02,20.8,10
562099,14688.0,United Kingdom,2011-08-02,423.3,261
562100,13437.0,United Kingdom,2011-08-02,362.52000000000004,131
562101,13850.0,United Kingdom,2011-08-02,1595.48,944
562102,13089.0,United Kingdom,2011-08-02,1490.82,906
562103,13089.0,United Kingdom,2011-08-02,24.599999999999998,30
562105,15271.0,United Kingdom,2011-08-02,174.10999999999999,113
562106,14076.0,United Kingdom,2011-08-02,118.67,79
562107,13805.0,United Kingdom,2011-08-02,500.24,728
562108,17809.0,United Kingdom,2011-08-02,116.01,89
562109,13798.0,United Kingdom,2011-08-02,465.56,292
562112,18236.0,United Kingdom,2011-08-02,165.24,110
562120,13756.0,United Kingdom,2011-08-02,321.5,398
562123,17353.0,United Kingdom,2011-08-02,870.0,600
562125,17887.0,United Kingdom,2011-08-02,111.35,30
562127,13717.0,United Kingdom,2011-08-03,201.77,339
562128,16150.0,United Kingdom,2011-08-03,444.21999999999997,274
562129,13186.0,United Kingdom,2011-08-03,988.34,360
562130,12750.0,Poland,2011-08-03,275.88,137
562131,18178.0,United Kingdom,2011-08-03,490.87,287
562132,13384.0,United Kingdom,2011-08-03,583.24,396
562133,16419.0,United Kingdom,2011-08-03,112.09,76
562136,15374.0,United Kingdom,2011-08-03,168.0,126
562137,12720.0,Germany,2011-08-03,221.04,187
562138,14737.0,United Kingdom,2011-08-03,647.75,153
562140,18241.0,United Kingdom,2011-08-03,95.85,43
562141,17389.0,United Kingdom,2011-08-03,441.18,66
562143,16422.0,United Kingdom,2011-08-03,2353.0,1460
562145,17656.0,United Kingdom,2011-08-03,341.58,152
562146,17675.0,United Kingdom,2011-08-03,614.78,272
562148,13695.0,United Kingdom,2011-08-03,218.27,138
562150,14132.0,United Kingdom,2011-08-03,301.92,170
562152,16168.0,United Kingdom,2011-08-03,205.1,98
562153,14088.0,United Kingdom,2011-08-03,1004.88,762
562155,17940.0,United Kingdom,2011-08-03,162.0,648
562156,14401.0,United Kingdom,2011-08-03,310.02,346
562157,16012.0,United Kingdom,2011-08-03,767.0699999999999,332
562158,15039.0,United Kingdom,2011-08-03,536.58,219
562161,17841.0,United Kingdom,2011-08-03,264.55,201
562162,12841.0,United Kingdom,2011-08-03,158.43,69
562163,15628.0,United Kingdom,2011-08-03,308.43,245
562166,13209.0,United Kingdom,2011-08-03,595.26,524
562173,14530.0,United Kingdom,2011-08-03,460.43,171
562199,12748.0,United Kingdom,2011-08-03,174.0,91
562200,17719.0,United Kingdom,2011-08-03,658.38,176
562201,14527.0,United Kingdom,2011-08-03,166.72,40
562202,15290.0,United Kingdom,2011-08-03,526.22,218
562203,16102.0,United Kingdom,2011-08-03,839.76,464
562204,16324.0,United Kingdom,2011-08-03,249.27,181
562205,18055.0,United Kingdom,2011-08-03,310.33,113
562207,12643.0,France,2011-08-03,1202.22,699
562208,16324.0,United Kingdom,2011-08-03,3.95,1
562209,13213.0,United Kingdom,2011-08-03,412.35,153
562210,13486.0,United Kingdom,2011-08-03,617.4499999999999,389
562211,17429.0,United Kingdom,2011-08-03,148.78,290
562213,13975.0,United Kingdom,2011-08-03,360.9,311
562214,17731.0,United Kingdom,2011-08-03,301.17,169
562216,16835.0,United Kingdom,2011-08-03,99.1,42
562217,17659.0,United Kingdom,2011-08-03,318.24,158
562218,13851.0,United Kingdom,2011-08-03,1106.96,873
562219,15089.0,United Kingdom,2011-08-03,1221.56,674
562220,15150.0,United Kingdom,2011-08-03,304.42,108
562222,18073.0,United Kingdom,2011-08-03,832.5,634
562224,17306.0,United Kingdom,2011-08-03,611.24,712
562233,14972.0,United Kingdom,2011-08-03,114.77,28
562255,16607.0,United Kingdom,2011-08-03,14.040000000000001,36
562256,15152.0,United Kingdom,2011-08-03,399.6,109
562257,17848.0,United Kingdom,2011-08-03,148.72,88
562258,16348.0,United Kingdom,2011-08-03,179.22,111
562259,15400.0,United Kingdom,2011-08-03,85.2,72
562260,13408.0,United Kingdom,2011-08-03,452.8,327
562261,13408.0,United Kingdom,2011-08-03,119.52000000000001,48
562262,13408.0,United Kingdom,2011-08-03,66.0,40
562263,17514.0,United Kingdom,2011-08-03,208.65,135
562269,14056.0,United Kingdom,2011-08-03,251.94,154
562270,12917.0,United Kingdom,2011-08-03,594.0,120
562271,16098.0,United Kingdom,2011-08-03,200.32,110
562272,12971.0,United Kingdom,2011-08-04,83.10000000000001,54
562273,12502.0,Spain,2011-08-04,788.87,152
562274,12704.0,Finland,2011-08-04,360.81,145
562275,12689.0,France,2011-08-04,511.03,281
562276,17735.0,United Kingdom,2011-08-04,954.0,538
562277,17315.0,United Kingdom,2011-08-04,190.35,461
562282,13098.0,United Kingdom,2011-08-04,2022.6,1320
562283,15249.0,United Kingdom,2011-08-04,615.5,365
