CustomerID,LastPurchaseDate,TotalRevenue,TotalOrders,RecencyDays,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16827.0,2010-11-11 14:04:00,392.13,5,392,5,392.13,2,4,2,242,At Risk
16828.0,2011-09-07 15:10:00,128.5,2,92,2,128.5,3,2,1,321,Promising
16829.0,2011-07-06 10:48:00,513.32,2,156,2,513.32,3,2,2,322,Promising
16830.0,2011-11-01 11:35:00,1207.5,4,38,4,1207.5,4,4,3,443,Loyal Customers
16831.0,2010-05-24 09:08:00,91.8,1,564,1,91.8,1,2,1,121,Need Attention
16832.0,2011-06-08 15:36:00,417.61,5,183,5,417.61,3,4,2,342,Loyal Customers
16833.0,2011-12-08 14:39:00,2409.04,6,0,6,2409.04,5,4,4,544,Champions
16834.0,2011-04-26 09:37:00,898.96,2,227,2,898.96,2,3,3,233,At Risk
16835.0,2011-08-03 13:50:00,1456.66,6,127,6,1456.66,3,4,4,344,Loyal Customers
16836.0,2011-10-31 10:05:00,782.37,4,39,4,782.37,4,4,3,443,Loyal Customers
16837.0,2011-11-08 14:27:00,3170.98,11,30,11,3170.98,4,5,5,455,Champions
16838.0,2011-05-26 13:13:00,1159.61,4,196,4,1159.61,2,4,3,243,At Risk
16839.0,2011-12-01 09:03:00,21758.25,44,8,44,21758.25,5,5,5,555,Champions
16840.0,2010-04-15 15:48:00,139.85,2,602,2,139.85,1,3,1,131,At Risk
16841.0,2011-11-03 11:51:00,4006.06,12,36,12,4006.06,4,5,5,455,Champions
16842.0,2011-08-31 10:42:00,1264.19,3,100,3,1264.19,3,3,4,334,Loyal Customers
16843.0,2011-10-28 09:06:00,19571.43,35,42,35,19571.43,4,5,5,455,Champions
16844.0,2010-05-26 10:29:00,614.34,2,562,2,614.34,1,3,3,133,At Risk
16845.0,2010-03-31 13:09:00,253.88,1,617,1,253.88,1,2,1,121,Need Attention
16846.0,2011-10-20 13:55:00,842.41,3,49,3,842.41,4,3,3,433,Loyal Customers
16847.0,2011-10-27 13:29:00,614.89,2,42,2,614.89,4,3,3,433,Loyal Customers
16848.0,2011-10-18 08:42:00,1411.62,4,52,4,1411.62,4,4,4,444,Champions
16849.0,2011-06-06 09:16:00,124.57,1,186,1,124.57,3,2,1,321,Promising
16850.0,2011-01-10 11:09:00,332.41,1,333,1,332.41,2,2,2,222,Low Value
16851.0,2011-12-05 13:32:00,342.45,3,3,3,342.45,5,3,2,532,Loyal Customers
16852.0,2011-11-29 13:22:00,144.91000000000003,2,9,2,144.91000000000003,5,3,1,531,Loyal Customers
16854.0,2010-10-18 16:31:00,1408.96,2,416,2,1408.96,1,3,4,134,At Risk
16855.0,2011-11-16 12:03:00,328.4,2,23,2,328.4,4,3,2,432,Loyal Customers
16856.0,2011-11-25 08:59:00,358.49,3,14,3,358.49,5,3,2,532,Loyal Customers
16857.0,2010-09-23 10:49:00,352.8,1,442,1,352.8,1,2,2,122,Need Attention
16858.0,2010-12-06 09:52:00,4292.59,10,368,10,4292.59,2,5,5,255,At Risk
16859.0,2011-07-18 12:19:00,1932.41,7,144,7,1932.41,3,4,4,344,Loyal Customers
16860.0,2010-09-13 10:05:00,1610.62,3,452,3,1610.62,1,3,4,134,At Risk
16861.0,2011-10-11 09:05:00,946.59,5,59,5,946.59,3,4,3,343,Loyal Customers
16862.0,2010-06-10 13:05:00,662.33,4,546,4,662.33,1,4,3,143,At Risk
16863.0,2011-11-08 15:26:00,834.27,3,30,3,834.27,4,3,3,433,Loyal Customers
16864.0,2010-10-01 16:16:00,409.25,2,433,2,409.25,1,3,2,132,At Risk
16865.0,2010-11-03 11:34:00,130.95,1,401,1,130.95,2,2,1,221,Low Value
16866.0,2011-07-22 10:06:00,207.73999999999998,3,140,3,207.73999999999998,3,3,1,331,Loyal Customers
16867.0,2010-01-19 09:11:00,76.74000000000001,1,689,1,76.74000000000001,1,2,1,121,Need Attention
16868.0,2010-11-10 13:17:00,384.56,3,393,3,384.56,2,3,2,232,At Risk
16869.0,2011-11-17 12:02:00,817.12,4,22,4,817.12,4,4,3,443,Loyal Customers
16870.0,2010-08-27 13:53:00,450.15999999999997,1,468,1,450.15999999999997,1,2,2,122,Need Attention
16871.0,2011-11-17 19:27:00,2812.34,6,21,6,2812.34,4,4,4,444,Champions
16872.0,2011-09-23 16:05:00,1213.13,6,76,6,1213.13,3,4,3,343,Loyal Customers
16873.0,2011-12-05 12:05:00,14617.39,12,4,12,14617.39,5,5,5,555,Champions
16874.0,2010-11-25 13:08:00,209.89000000000001,1,378,1,209.89000000000001,2,2,1,221,Low Value
16875.0,2011-10-03 13:39:00,4234.53,11,66,11,4234.53,3,5,5,355,Loyal Customers
16876.0,2010-11-01 11:59:00,136.01,1,403,1,136.01,2,2,1,221,Low Value
16877.0,2011-11-27 13:47:00,846.62,6,11,6,846.62,5,4,3,543,Loyal Customers
16878.0,2011-09-16 17:39:00,13.3,1,83,1,13.3,3,2,1,321,Promising
16880.0,2011-11-09 11:33:00,1813.21,8,30,8,1813.21,4,5,4,454,Champions
16881.0,2011-10-04 10:33:00,432.0,1,66,1,432.0,3,2,2,322,Promising
16882.0,2011-10-04 10:42:00,705.12,3,66,3,705.12,3,3,3,333,Loyal Customers
16883.0,2011-06-05 12:51:00,2246.06,19,186,19,2246.06,3,5,4,354,Loyal Customers
16884.0,2011-11-02 11:52:00,1070.97,4,37,4,1070.97,4,4,3,443,Loyal Customers
16885.0,2011-11-24 13:40:00,684.6,4,14,4,684.6,5,4,3,543,Loyal Customers
16886.0,2010-09-09 15:08:00,134.0,1,455,1,134.0,1,2,1,121,Need Attention
16887.0,2011-11-04 14:07:00,658.17,3,34,3,658.17,4,3,3,433,Loyal Customers
16888.0,2010-11-04 12:39:00,434.2,3,400,3,434.2,2,3,2,232,At Risk
16889.0,2011-05-29 11:05:00,2526.65,6,194,6,2526.65,2,4,4,244,At Risk
16890.0,2010-08-20 11:23:00,285.41,3,476,3,285.41,1,3,1,131,At Risk
16891.0,2011-12-08 11:15:00,1727.94,11,1,11,1727.94,5,5,4,554,Champions
16892.0,2011-12-08 13:18:00,754.75,7,0,7,754.75,5,4,3,543,Loyal Customers
16893.0,2010-12-08 12:06:00,249.89000000000001,2,366,2,249.89000000000001,2,3,1,231,At Risk
16894.0,2010-07-25 15:43:00,1306.96,3,501,3,1306.96,1,3,4,134,At Risk
16895.0,2011-10-06 12:15:00,1102.9,5,64,5,1102.9,3,4,3,343,Loyal Customers
16896.0,2010-06-02 15:40:00,103.95,1,554,1,103.95,1,2,1,121,Need Attention
16897.0,2011-02-13 15:02:00,289.78,2,298,2,289.78,2,3,2,232,At Risk
16898.0,2011-11-13 15:44:00,885.21,5,25,5,885.21,4,4,3,443,Loyal Customers
16899.0,2011-12-02 12:03:00,1695.77,8,7,8,1695.77,5,5,4,554,Champions
16900.0,2011-11-23 10:32:00,887.11,3,16,3,887.11,5,3,3,533,Loyal Customers
16901.0,2009-12-10 16:30:00,204.26,1,728,1,204.26,1,2,1,121,Need Attention
16902.0,2011-08-15 14:17:00,1706.88,1,115,1,1706.88,3,2,4,324,Promising
16903.0,2011-11-10 15:32:00,1041.75,3,28,3,1041.75,4,3,3,433,Loyal Customers
16904.0,2011-12-05 13:10:00,4675.36,21,3,21,4675.36,5,5,5,555,Champions
16905.0,2011-12-04 14:01:00,4706.77,17,4,17,4706.77,5,5,5,555,Champions
16906.0,2011-09-19 11:49:00,1410.92,7,81,7,1410.92,3,4,4,344,Loyal Customers
16907.0,2011-11-10 18:04:00,1470.89,9,28,9,1470.89,4,5,4,454,Champions
16908.0,2009-12-17 13:35:00,252.59,1,721,1,252.59,1,2,1,121,Need Attention
16909.0,2011-09-28 16:45:00,379.14,1,71,1,379.14,3,2,2,322,Promising
16910.0,2011-12-05 12:51:00,1508.96,8,3,8,1508.96,5,5,4,554,Champions
16911.0,2010-03-14 12:18:00,255.25,2,635,2,255.25,1,3,1,131,At Risk
16912.0,2011-11-11 12:18:00,4460.51,15,28,15,4460.51,4,5,5,455,Champions
16913.0,2011-02-22 12:56:00,423.90999999999997,3,289,3,423.90999999999997,2,3,2,232,At Risk
16914.0,2011-11-03 15:27:00,183.76,1,35,1,183.76,4,2,1,421,New Customers
16915.0,2011-11-30 16:39:00,1543.18,11,8,11,1543.18,5,5,4,554,Champions
16916.0,2011-11-16 12:08:00,902.02,4,23,4,902.02,4,4,3,443,Loyal Customers
16917.0,2011-03-08 11:55:00,1851.88,2,276,2,1851.88,2,3,4,234,At Risk
16918.0,2011-10-21 12:50:00,3206.54,16,49,16,3206.54,4,5,5,455,Champions
16919.0,2011-07-06 13:35:00,4909.66,24,155,24,4909.66,3,5,5,355,Loyal Customers
16920.0,2010-10-24 14:07:00,355.45,1,410,1,355.45,1,2,2,122,Need Attention
16921.0,2011-10-09 16:22:00,409.21,3,60,3,409.21,3,3,2,332,Loyal Customers
16922.0,2010-05-16 11:24:00,611.08,1,572,1,611.08,1,2,3,123,Need Attention
16923.0,2011-11-27 13:00:00,13157.130000000001,32,11,32,13157.130000000001,5,5,5,555,Champions
16924.0,2011-11-18 12:53:00,829.89,3,20,3,829.89,4,3,3,433,Loyal Customers
16925.0,2010-06-17 15:03:00,125.65,1,539,1,125.65,1,2,1,121,Need Attention
16926.0,2010-12-03 13:42:00,1169.6100000000001,5,370,5,1169.6100000000001,2,4,3,243,At Risk
16927.0,2011-08-16 11:10:00,543.05,3,115,3,543.05,3,3,2,332,Loyal Customers
16928.0,2011-09-20 15:10:00,3897.5299999999997,29,79,29,3897.5299999999997,3,5,5,355,Loyal Customers
16929.0,2011-12-06 08:37:00,1295.39,7,3,7,1295.39,5,4,4,544,Champions
16930.0,2011-11-13 16:13:00,378.89,3,25,3,378.89,4,3,2,432,Loyal Customers
16931.0,2011-12-04 13:15:00,5032.22,23,4,23,5032.22,5,5,5,555,Champions
16932.0,2011-10-17 14:12:00,412.55,3,52,3,412.55,4,3,2,432,Loyal Customers
16933.0,2011-12-08 12:54:00,3099.3,9,0,9,3099.3,5,5,5,555,Champions
16934.0,2011-10-16 12:40:00,2083.14,6,54,6,2083.14,4,4,4,444,Champions
16935.0,2010-11-23 09:16:00,530.86,3,381,3,530.86,2,3,2,232,At Risk
16936.0,2011-11-14 11:04:00,548.29,2,25,2,548.29,4,3,2,432,Loyal Customers
16937.0,2010-07-28 17:56:00,196.25,1,498,1,196.25,1,2,1,121,Need Attention
16938.0,2011-12-01 10:20:00,6995.360000000001,9,8,9,6995.360000000001,5,5,5,555,Champions
16939.0,2010-08-08 12:24:00,433.85,3,488,3,433.85,1,3,2,132,At Risk
16940.0,2011-10-18 13:15:00,6427.66,8,51,8,6427.66,4,5,5,455,Champions
16941.0,2010-04-07 11:13:00,33.0,1,611,1,33.0,1,2,1,121,Need Attention
16942.0,2011-11-27 12:40:00,1904.99,9,12,9,1904.99,5,5,4,554,Champions
16943.0,2011-05-12 11:57:00,1299.49,5,211,5,1299.49,2,4,4,244,At Risk
16944.0,2010-04-09 11:03:00,101.36,1,609,1,101.36,1,2,1,121,Need Attention
16945.0,2011-11-18 11:39:00,8548.16,33,21,33,8548.16,4,5,5,455,Champions
16946.0,2010-11-21 14:06:00,1222.04,5,382,5,1222.04,2,4,4,244,At Risk
16947.0,2011-04-18 09:38:00,955.21,5,235,5,955.21,2,4,3,243,At Risk
16948.0,2011-07-24 12:46:00,868.77,7,138,7,868.77,3,4,3,343,Loyal Customers
16949.0,2011-12-06 11:07:00,1286.27,6,3,6,1286.27,5,4,4,544,Champions
16950.0,2011-10-14 09:06:00,3541.77,10,56,10,3541.77,4,5,5,455,Champions
16951.0,2011-07-28 12:05:00,1277.75,3,134,3,1277.75,3,3,4,334,Loyal Customers
16952.0,2011-08-22 13:03:00,795.83,5,108,5,795.83,3,4,3,343,Loyal Customers
16953.0,2011-11-09 15:54:00,20.8,1,29,1,20.8,4,2,1,421,New Customers
16954.0,2011-12-09 09:46:00,6081.88,20,0,20,6081.88,5,5,5,555,Champions
16955.0,2011-06-08 10:36:00,1120.31,6,184,6,1120.31,3,4,3,343,Loyal Customers
16956.0,2011-11-22 08:56:00,308.74,1,17,1,308.74,5,2,2,522,New Customers
16957.0,2011-04-14 13:56:00,416.64,2,238,2,416.64,2,3,2,232,At Risk
16958.0,2010-09-30 14:25:00,778.49,1,434,1,778.49,1,2,3,123,Need Attention
16959.0,2011-09-13 15:03:00,117.35000000000001,1,86,1,117.35000000000001,3,2,1,321,Promising
16960.0,2011-11-01 11:35:00,1990.88,8,38,8,1990.88,4,5,4,454,Champions
16961.0,2011-08-15 13:46:00,794.56,3,115,3,794.56,3,3,3,333,Loyal Customers
16962.0,2010-10-26 11:36:00,251.04,1,409,1,251.04,2,2,1,221,Low Value
16963.0,2011-06-05 13:48:00,110.55000000000001,1,186,1,110.55000000000001,3,2,1,321,Promising
16964.0,2009-12-06 12:53:00,207.85,2,732,2,207.85,1,3,1,131,At Risk
16965.0,2011-04-27 12:08:00,201.19,1,226,1,201.19,2,2,1,221,Low Value
16966.0,2011-12-01 13:40:00,2154.97,7,7,7,2154.97,5,4,4,544,Champions
16967.0,2011-06-03 14:24:00,319.02,1,188,1,319.02,3,2,2,322,Promising
16968.0,2011-12-05 15:02:00,439.43,2,3,2,439.43,5,3,2,532,Loyal Customers
16969.0,2011-10-31 13:12:00,650.41,3,38,3,650.41,4,3,3,433,Loyal Customers
16970.0,2010-03-23 13:50:00,71.4,1,625,1,71.4,1,2,1,121,Need Attention
16971.0,2011-11-01 15:06:00,357.21,1,37,1,357.21,4,2,2,422,New Customers
16972.0,2010-11-22 10:59:00,749.0,2,382,2,749.0,2,3,3,233,At Risk
16973.0,2010-11-18 13:56:00,127.0,1,385,1,127.0,2,2,1,221,Low Value
16974.0,2010-07-05 10:18:00,365.5,2,522,2,365.5,1,3,2,132,At Risk
16975.0,2010-10-12 17:53:00,926.12,3,422,3,926.12,1,3,3,133,At Risk
16976.0,2011-03-17 16:33:00,251.51999999999998,1,266,1,251.51999999999998,2,2,1,221,Low Value
16977.0,2010-11-09 13:17:00,496.0,4,394,4,496.0,2,4,2,242,At Risk
16978.0,2011-09-23 12:50:00,768.88,3,77,3,768.88,3,3,3,333,Loyal Customers
16979.0,2011-12-06 12:21:00,2859.74,9,3,9,2859.74,5,5,4,554,Champions
16980.0,2011-03-29 16:36:00,1422.8300000000002,3,254,3,1422.8300000000002,2,3,4,234,At Risk
16982.0,2011-10-10 12:28:00,384.06,1,60,1,384.06,3,2,2,322,Promising
16983.0,2011-11-27 12:10:00,3490.5299999999997,11,12,11,3490.5299999999997,5,5,5,555,Champions
16984.0,2011-09-12 13:43:00,10350.53,9,87,9,10350.53,3,5,5,355,Loyal Customers
16985.0,2011-11-22 13:33:00,10923.16,23,16,23,10923.16,5,5,5,555,Champions
16986.0,2011-11-10 11:55:00,4888.75,11,29,11,4888.75,4,5,5,455,Champions
16987.0,2011-12-06 17:26:00,2521.4,11,2,11,2521.4,5,5,4,554,Champions
16988.0,2011-12-04 16:02:00,382.67,2,4,2,382.67,5,3,2,532,Loyal Customers
16989.0,2011-12-02 16:39:00,1133.25,6,6,6,1133.25,5,4,3,543,Loyal Customers
16990.0,2011-05-05 08:30:00,344.0,2,218,2,344.0,2,3,2,232,At Risk
16991.0,2010-10-14 14:08:00,1041.21,1,420,1,1041.21,1,2,3,123,Need Attention
16992.0,2011-11-29 11:50:00,5476.5,13,10,13,5476.5,5,5,5,555,Champions
16993.0,2010-09-02 12:16:00,1950.9499999999998,2,463,2,1950.9499999999998,1,3,4,134,At Risk
16996.0,2011-11-09 16:43:00,2123.61,9,29,9,2123.61,4,5,4,454,Champions
16997.0,2011-02-24 17:28:00,702.0,3,287,3,702.0,2,3,3,233,At Risk
16998.0,2011-07-13 09:44:00,402.0,5,149,5,402.0,3,4,2,342,Loyal Customers
16999.0,2011-11-16 13:53:00,484.82,2,22,2,484.82,4,3,2,432,Loyal Customers
17000.0,2010-11-08 13:35:00,406.3,2,395,2,406.3,2,3,2,232,At Risk
17001.0,2011-12-09 09:38:00,6640.8,19,0,19,6640.8,5,5,5,555,Champions
17002.0,2011-09-15 12:40:00,2571.55,7,85,7,2571.55,3,4,4,344,Loyal Customers
17003.0,2010-11-02 13:15:00,828.21,4,401,4,828.21,2,4,3,243,At Risk
17004.0,2011-10-24 14:25:00,2324.36,4,45,4,2324.36,4,4,4,444,Champions
17005.0,2010-08-26 10:57:00,622.36,2,470,2,622.36,1,3,3,133,At Risk
17006.0,2011-12-05 12:09:00,1635.27,8,4,8,1635.27,5,5,4,554,Champions
17007.0,2011-10-20 10:47:00,1120.1,7,50,7,1120.1,4,4,3,443,Loyal Customers
17008.0,2010-10-06 15:19:00,81.36,1,428,1,81.36,1,2,1,121,Need Attention
17009.0,2010-06-06 16:01:00,242.06,1,550,1,242.06,1,2,1,121,Need Attention
17010.0,2011-11-21 14:49:00,195.36,1,17,1,195.36,5,2,1,521,New Customers
17011.0,2011-11-09 13:30:00,671.7,3,29,3,671.7,4,3,3,433,Loyal Customers
17012.0,2009-12-14 17:34:00,360.61,1,724,1,360.61,1,2,2,122,Need Attention
17014.0,2011-12-01 14:09:00,583.4300000000001,3,7,3,583.4300000000001,5,3,2,532,Loyal Customers
17015.0,2011-11-11 10:45:00,1838.6100000000001,3,28,3,1838.6100000000001,4,3,4,434,Loyal Customers
17016.0,2010-05-12 12:32:00,552.4,1,576,1,552.4,1,2,2,122,Need Attention
17017.0,2011-12-07 09:32:00,12576.99,29,2,29,12576.99,5,5,5,555,Champions
17018.0,2011-10-30 11:42:00,2287.7,6,40,6,2287.7,4,4,4,444,Champions
17019.0,2011-11-28 13:06:00,3602.29,11,10,11,3602.29,5,5,5,555,Champions
17020.0,2010-06-15 13:06:00,935.62,2,541,2,935.62,1,3,3,133,At Risk
17021.0,2010-09-23 20:01:00,1182.22,6,441,6,1182.22,1,4,3,143,At Risk
17022.0,2011-11-08 17:09:00,260.0,2,30,2,260.0,4,3,1,431,Loyal Customers
17023.0,2010-10-18 15:37:00,800.18,3,416,3,800.18,1,3,3,133,At Risk
17024.0,2011-10-25 13:47:00,95.85,3,44,3,95.85,4,3,1,431,Loyal Customers
17025.0,2011-10-10 09:06:00,1349.67,5,60,5,1349.67,3,4,4,344,Loyal Customers
17026.0,2011-06-07 14:28:00,175.82999999999998,3,184,3,175.82999999999998,3,3,1,331,Loyal Customers
17027.0,2011-09-22 12:24:00,1310.63,9,78,9,1310.63,3,5,4,354,Loyal Customers
17028.0,2010-05-07 15:33:00,1593.83,3,580,3,1593.83,1,3,4,134,At Risk
17029.0,2011-08-21 11:06:00,2137.3,7,110,7,2137.3,3,4,4,344,Loyal Customers
17030.0,2011-10-07 08:49:00,146.87,1,63,1,146.87,3,2,1,321,Promising
17031.0,2011-11-28 10:23:00,2773.85,6,11,6,2773.85,5,4,4,544,Champions
17032.0,2010-06-10 12:16:00,2984.32,8,547,8,2984.32,1,5,5,155,At Risk
17033.0,2011-09-14 14:34:00,1332.79,4,85,4,1332.79,3,4,4,344,Loyal Customers
17034.0,2011-11-23 15:14:00,1276.42,5,15,5,1276.42,5,4,4,544,Champions
17035.0,2011-04-08 11:23:00,613.59,4,245,4,613.59,2,4,3,243,At Risk
17036.0,2010-11-21 14:26:00,176.9,1,382,1,176.9,2,2,1,221,Low Value
17037.0,2011-09-13 12:49:00,1267.32,1,87,1,1267.32,3,2,4,324,Promising
17038.0,2011-11-09 13:50:00,743.17,2,29,2,743.17,4,3,3,433,Loyal Customers
17039.0,2010-04-14 12:56:00,1954.99,1,603,1,1954.99,1,2,4,124,Need Attention
17040.0,2011-07-25 10:19:00,463.25,2,137,2,463.25,3,3,2,332,Loyal Customers
17041.0,2011-11-13 11:21:00,1655.2,6,26,6,1655.2,4,4,4,444,Champions
17042.0,2011-12-07 12:26:00,1036.58,5,2,5,1036.58,5,4,3,543,Loyal Customers
17043.0,2011-11-07 15:33:00,2593.65,8,31,8,2593.65,4,5,4,454,Champions
17044.0,2011-11-14 14:28:00,11962.3,12,24,12,11962.3,4,5,5,455,Champions
17045.0,2011-08-18 17:09:00,827.6800000000001,5,112,5,827.6800000000001,3,4,3,343,Loyal Customers
17046.0,2011-07-05 14:24:00,1906.07,5,156,5,1906.07,3,4,4,344,Loyal Customers
17047.0,2011-09-15 13:27:00,2289.23,6,84,6,2289.23,3,4,4,344,Loyal Customers
17048.0,2011-08-14 11:49:00,2071.68,7,117,7,2071.68,3,4,4,344,Loyal Customers
17049.0,2011-12-07 10:48:00,9942.53,19,2,19,9942.53,5,5,5,555,Champions
17050.0,2011-09-04 13:48:00,4648.59,11,95,11,4648.59,3,5,5,355,Loyal Customers
17051.0,2011-05-29 14:13:00,706.49,4,193,4,706.49,2,4,3,243,At Risk
17052.0,2011-11-11 14:50:00,399.09,1,27,1,399.09,4,2,2,422,New Customers
17053.0,2011-08-01 10:23:00,498.48,1,130,1,498.48,3,2,2,322,Promising
17054.0,2011-11-11 12:56:00,1356.33,5,27,5,1356.33,4,4,4,444,Champions
17055.0,2010-09-20 12:21:00,232.85,1,445,1,232.85,1,2,1,121,Need Attention
17056.0,2009-12-01 12:55:00,128.60000000000002,1,737,1,128.60000000000002,1,2,1,121,Need Attention
17057.0,2010-04-22 19:21:00,294.74,1,595,1,294.74,1,2,2,122,Need Attention
17058.0,2011-09-19 10:13:00,1179.89,3,81,3,1179.89,3,3,3,333,Loyal Customers
17059.0,2011-11-10 12:27:00,4864.57,9,29,9,4864.57,4,5,5,455,Champions
17060.0,2011-03-18 13:27:00,234.24,1,265,1,234.24,2,2,1,221,Low Value
17061.0,2011-09-27 11:24:00,5232.2300000000005,11,73,11,5232.2300000000005,3,5,5,355,Loyal Customers
17062.0,2011-01-30 11:01:00,889.75,6,313,6,889.75,2,4,3,243,At Risk
17063.0,2011-11-18 16:19:00,3638.53,13,20,13,3638.53,4,5,5,455,Champions
17064.0,2011-10-12 10:18:00,855.45,3,58,3,855.45,4,3,3,433,Loyal Customers
17065.0,2010-03-12 11:41:00,194.7,2,637,2,194.7,1,3,1,131,At Risk
17066.0,2009-12-13 13:24:00,228.34,1,725,1,228.34,1,2,1,121,Need Attention
17067.0,2009-12-15 08:39:00,454.54,3,724,3,454.54,1,3,2,132,At Risk
17068.0,2011-11-27 13:14:00,8987.68,47,11,47,8987.68,5,5,5,555,Champions
17069.0,2011-11-11 17:13:00,5517.2300000000005,14,27,14,5517.2300000000005,4,5,5,455,Champions
17070.0,2011-08-17 17:01:00,437.42,2,113,2,437.42,3,3,2,332,Loyal Customers
17071.0,2011-11-11 16:31:00,3793.71,13,27,13,3793.71,4,5,5,455,Champions
17072.0,2010-03-24 16:33:00,273.35,1,624,1,273.35,1,2,1,121,Need Attention
17073.0,2011-11-22 11:47:00,1446.09,4,17,4,1446.09,5,4,4,544,Champions
17074.0,2010-05-26 12:04:00,203.05,1,562,1,203.05,1,2,1,121,Need Attention
17075.0,2011-11-22 11:58:00,2236.63,10,17,10,2236.63,5,5,4,554,Champions
17076.0,2011-11-03 17:53:00,1242.75,6,35,6,1242.75,4,4,4,444,Champions
17077.0,2010-05-10 16:36:00,306.0,1,577,1,306.0,1,2,2,122,Need Attention
17078.0,2011-11-03 19:17:00,378.2,2,35,2,378.2,4,3,2,432,Loyal Customers
17079.0,2011-09-22 15:34:00,118.80000000000001,1,77,1,118.80000000000001,3,2,1,321,Promising
17080.0,2011-11-17 12:59:00,957.53,7,21,7,957.53,4,4,3,443,Loyal Customers
17081.0,2011-11-14 12:56:00,949.39,6,24,6,949.39,4,4,3,443,Loyal Customers
17082.0,2011-11-06 15:17:00,4732.03,6,32,6,4732.03,4,4,5,445,Champions
17083.0,2011-08-22 15:43:00,4049.79,9,108,9,4049.79,3,5,5,355,Loyal Customers
17084.0,2011-11-04 14:54:00,5001.21,3,34,3,5001.21,4,3,5,435,Loyal Customers
17085.0,2011-08-08 14:15:00,7847.67,28,122,28,7847.67,3,5,5,355,Loyal Customers
17086.0,2011-12-02 13:54:00,2050.08,6,6,6,2050.08,5,4,4,544,Champions
17087.0,2009-12-02 10:41:00,221.53,1,737,1,221.53,1,2,1,121,Need Attention
17088.0,2011-11-11 14:23:00,1991.01,4,27,4,1991.01,4,4,4,444,Champions
17089.0,2010-11-18 15:33:00,128.45,1,385,1,128.45,2,2,1,221,Low Value
17090.0,2011-12-05 13:44:00,3080.1800000000003,13,3,13,3080.1800000000003,5,5,5,555,Champions
17091.0,2011-12-07 10:43:00,7495.75,19,2,19,7495.75,5,5,5,555,Champions
17092.0,2011-10-20 19:51:00,5511.41,11,49,11,5511.41,4,5,5,455,Champions
17093.0,2010-04-26 10:22:00,235.88,1,592,1,235.88,1,2,1,121,Need Attention
17094.0,2011-01-21 13:09:00,402.20000000000005,2,321,2,402.20000000000005,2,3,2,232,At Risk
17095.0,2011-11-17 12:21:00,2572.25,7,22,7,2572.25,4,4,4,444,Champions
17096.0,2011-11-24 15:01:00,3697.93,11,14,11,3697.93,5,5,5,555,Champions
17097.0,2011-12-07 17:05:00,1143.36,9,1,9,1143.36,5,5,3,553,Loyal Customers
17098.0,2010-11-23 12:13:00,591.0699999999999,3,381,3,591.0699999999999,2,3,2,232,At Risk
17099.0,2010-06-24 16:25:00,582.17,1,532,1,582.17,1,2,2,122,Need Attention
17100.0,2011-11-21 16:36:00,971.74,2,17,2,971.74,5,3,3,533,Loyal Customers
17101.0,2011-11-29 13:57:00,2507.05,7,9,7,2507.05,5,4,4,544,Champions
17102.0,2011-03-23 10:08:00,25.5,1,261,1,25.5,2,2,1,221,Low Value
17103.0,2009-12-17 14:08:00,424.3,1,721,1,424.3,1,2,2,122,Need Attention
17104.0,2010-10-12 12:21:00,474.03,1,423,1,474.03,1,2,2,122,Need Attention
17105.0,2011-07-03 15:53:00,665.78,2,158,2,665.78,3,3,3,333,Loyal Customers
17106.0,2010-11-15 14:11:00,481.58,1,388,1,481.58,2,2,2,222,Low Value
17107.0,2011-11-06 14:14:00,16052.72,10,32,10,16052.72,4,5,5,455,Champions
17108.0,2010-02-14 12:22:00,174.95,1,663,1,174.95,1,2,1,121,Need Attention
17109.0,2011-11-10 16:59:00,1291.71,8,28,8,1291.71,4,5,4,454,Champions
17110.0,2011-06-27 12:58:00,499.9,3,164,3,499.9,3,3,2,332,Loyal Customers
17111.0,2011-10-23 15:59:00,459.58,2,46,2,459.58,4,3,2,432,Loyal Customers
17112.0,2010-07-25 11:14:00,197.57,1,502,1,197.57,1,2,1,121,Need Attention
17113.0,2010-05-14 13:59:00,2305.59,6,573,6,2305.59,1,4,4,144,At Risk
17114.0,2011-12-04 12:17:00,801.12,8,5,8,801.12,5,5,3,553,Loyal Customers
17115.0,2011-12-01 14:30:00,2761.4900000000002,7,7,7,2761.4900000000002,5,4,4,544,Champions
17116.0,2010-03-01 16:29:00,389.78,1,647,1,389.78,1,2,2,122,Need Attention
17117.0,2011-02-24 13:54:00,116.19999999999999,1,287,1,116.19999999999999,2,2,1,221,Low Value
17118.0,2011-01-26 12:19:00,157.02,1,317,1,157.02,2,2,1,221,Low Value
17119.0,2011-12-06 14:40:00,606.91,2,2,2,606.91,5,3,2,532,Loyal Customers
17120.0,2011-04-20 15:21:00,307.46,1,232,1,307.46,2,2,2,222,Low Value
17121.0,2010-11-02 11:47:00,314.74,1,402,1,314.74,2,2,2,222,Low Value
17122.0,2011-08-12 14:33:00,570.5,4,118,4,570.5,3,4,2,342,Loyal Customers
17123.0,2011-07-01 10:47:00,977.17,3,161,3,977.17,3,3,3,333,Loyal Customers
17124.0,2011-06-07 14:02:00,294.24,1,184,1,294.24,3,2,2,322,Promising
17125.0,2011-10-20 14:41:00,230.5,1,49,1,230.5,4,2,1,421,New Customers
